subject,title,subject_summary,rating
226677,我的英雄学院 第三季,"一个著名的“人格”、超能力、人类存在都是自然的世界。欧洲第一英雄，具有特殊“个性”的男孩，绿谷出久、小出等人具有特殊“个性”，这是欧洲的特色，ONE FOR ALL。此后，小出的事业不断进步，英雄们进入了名校——跃英高中。
“越英体育节”是越英高中学生的竞技活动，“社团表演”是当代英雄训练技能的展示，“英雄杀手”是英雄的事业死亡，还有期末考试的特别比赛，之后就是死路一条的遭遇……在考验面前，我能够达到作为一个勇敢无畏的行业英雄的目标。另一方面，ALL FOR ONE的敌人和特殊女主人的死亡模式也增加了，机器的欲望也增加了。完成德久最英雄的旅程后，敌我之间的战斗加速了！",6.5914602
165407,都市传说系列,,6.665223665
18606,拥抱春天的罗曼史,"在观看视频中男人的历史时，比赛的领导者岩木若藤做出了真正的 SEX 决定。加藤的意外失败，没有播出，但在视频上取得了成功，而视频的成功，同样是AV男星的竞赛领军人物岩木洋藤，他扮演了战友的恋人之一。
电影上映后，两人离开现场，出现了一位直男明星。然而，这是电影附带的第13部爱情故事集的结局。江东来来往往，两人开始同居。自始至终，岩木和岩木都沉浸在温馨的气氛中，拒绝逃避……",6.512953368
41743,机动战士高达 第08MS小队 米娜的报告,"读物是《木户老师高达大零八 MS 翔体镜的报告》。
动画电影于1998年8月1日在松竹全国上映。与《机动战士高达W 无尽的华尔兹特别版》同时上映的作品。
这两部作品统称为《GUNDAM THE MOVIE》，以纪念高达诞生20周年。作为特别预售票，可以选择以陆战型高达为背景的“第08MS小队”的白共6种，以及“高达W”各5种：Heero、Duo 、Trois、Quatre 和 Gohi 的预售票带有 140 厘米的挂毯，以“Chiketape”的形式出售，每张售价 2,800 日元。
OVA版本的第1集、第6集到第8集已被重建，增加了新场景，并以新角色联邦情报官爱丽丝·米勒的视角来审核天田四郎的军旅生涯。",6.662087912
8719,仙界传 封神演义,"第三十位天子王，文无双的皇帝。然而，婚事完成后，国王结婚了，个人也转移了。本来，我就是世间最有名的仙人之一。当国王改变政事时，富人的财富耗尽了，祖先积累的财富也耗尽了。事实上，早在商代，道士就受到傲慢的清神仙的统治。有多少人无论如何都勇敢反抗。仙界之眼，察天之利，定圣人之身，定仙人之相。当然，仙人就无法再联系了。 
……这是在人界和仙界中创造出的新的“神界”。这是一个“住房账户”。他是昆仑山道教中最著名、一生名声最大的一位大师。大公渴望独处并挑战自我，但要达到开悟并克服自己无法律的权力。另外，商朝之后，引起成人世界的混乱，商朝被推翻，人民的感情很快就丧失了，新的君主要重新建立。 
商代修建了大大小小的城堡800座。商朝迁都，王朝诗词，由王直接统治，将其他封建国家划分为东、西、南、北四大诸侯。大公出访西国之前，先介绍了西齐、西国的西齐、西国大侯侯张昌的军队。贾昌死后，西齐、商朝独立，国号周。这就是伊尹王朝的公开叛乱。此后，将军与仙人之间的战争开始，并以“殷周之战”爆炸结束。",6.578125
8300,羊之歌,“一只狼在迷失的羊群中，一个荒凉的营利机构。”高城和砂、儿时母亲、父亲兼好朋友、丈夫和妻子江田、父亲、父亲和妹妹千砂的下落。倒塌画室生活的一天，内心狂躁的焦虑，独居老屋的小家庭，无意间邂逅第一名的酋长和第一名的少女，而妹妹就是高条千佐子。促进姐弟相互了解，事实上，双方都知道，也有两人的个人信息——是对方的父亲自杀身亡，但也是对方高木家族的血统不同。血，很容易得到血腥怪物！ ！然而，一千零一个沙都在其不幸的历史中一直是各种疾病的受害者。奇萨戈的父母一向关系亲密，但由于两人同病相怜，有着相似的父爱，而奇萨戈的父亲也有各种相依为命的言语……从此，两人他的姐姐和弟弟一直住在疗养院互助的生活，他这一生有着超然的“第四等”情感。然而千纱的身体却越来越虚弱，之后，她就悄无声息地死去了。不顾一切地吞下毒药。最终，你会成为一个普通人。失去的，只是一段记忆，但是……“我不是狼，我只是一只长着长牙的羊。”,6.548728814
193270,告诉我！辣妹子酱 OAD,同版OAD第4卷,6.53046595
61410,妻しぼり,,6.798295455
79201,女高中生的腰技,,6.529865125
8993,蜡笔小新 呼唤传说！三分钟嘎巴大进攻,,6.67037037
54173,AKB0048 next stage,"以国民偶像团体AKB48为背景的电视动画《AKB0048》第二季。与前作一样，秋元康策划并监督了该项目，总导演是《Aquarion EVOL》的河森正治，导演是《天神SS》的平池义正，系列构成是《鲁邦三世》的冈田导演。 - 名为峰不二子的女人》。 Mari，角色设计由《超时空要塞 FB7 银河龙玉 Ore no Uta Wokike!》的江bata Risa 负责。
园Chieri等练习生们成功出道，但“AKB选拔赛”、“新单曲选拔总选举”、“Center Nova复活”、“与AKB的对决”等各种各样的挑战等待着他们。 DES 军队。”确实如此。谁将成为前田敦子的下一任继任者？ ？",6.627291242
146994,粗点心战争,在日本偏远地区的一家日式点心店的店里，排名第一的梦想作家是“鹿田圭”，一个成功的漫画家男孩，但他的父亲却非常自私，“ “Hiroshi Shikata”接受了更严格的方法要求。这时，世界排名第一、知名度极高的正妹「志达尔惠」突然登场，成为西方物质界家喻户晓的名人。从现在开始，这是一个小商店写的短篇小说的制作契机。,6.558794947
46875,小魔女蒙娜,"小魔女孟娜被誉为“全美国智慧中最好的女人”，也被称为“人类古老的鬼魂，智慧与皮肤的结晶”。她肩上戴着鲜花，但她也是一只长着獠牙的神秘狗，但她不是真正的女巫，她只是一个10岁的小女孩，她是爱情故事中的鬼魂，她是一个超自然存在的情况特别敏感，并且受到不同人及其联合活动的影响。你有超强的想象力，你在自己的生活中创造了一个形象，琐碎的情况也是你想象的一部分，这是一本小书，也是一个神秘而奇怪的情况……
很可能她是一个货真价实的小魔女，也是一个十足的想象力丰富的小女孩。我在生活中创造了一个微不足道的情况。然而，这只是琐碎情况的想象部分。莫娜嘉对超自然情况有着独特的敏感，并有才华横溢的影响者和不同的人陪伴。",6.540229885
43383,我叫MT 第六季,开卡租赁...,6.692708333
5881,女子高中生,主人公高桥绘里子和乡下的中学好友铃木由真、佐藤淳乃一起进入私立山崎女子学校富士高中（简称“咲女”）。对女子初中充满梦想和向往的绘里子，在正式入学前探索了一所卧底学校，最终经历了社会、在人生的艰难时刻求学、成为了一名同性浪漫主义者女孩……等等，当一名男学生旷工并在女校暴露了他的真实本性时。 难道就认定绘里子是具有某种性格的女高中生，并且是具有某种性格的女高中生吗？,6.51459854
4021,七彩的素描,"舞台是“楚子书院”，这是中国著名画家的特殊场所。学校派遣个别人才到各个领域寻找人才，以单一人才的力量协助他们，并发展其他人才的结果，这是学校的教育理念。
该作品讲述了铫子学园的一名大学生和主人公住在寄宿学校的妹妹艾贤之间的爱情故事。",6.603351955
310656,进击的巨人 编年史,"非常受欢迎的作品，全球累计发行量超过1亿册。
《进击的巨人》最新动画电影版已确定制作！
这次，TV动画从第1季到第3季全部59集，被重新剪辑成单一电影。",6.787356322
333610,今泉家似乎成了辣妹聚集地,,6.683026585
186072,杀老师Quest,故事背景是培养英雄的工之丘魔法学校。充满了某种Bug的退学班E班3班的班主任竟然是魔王！？ 由于Bug，他获得了异常的速度并击败了魔王杀老师。学生们计划将被称为“红魔”的天才魔剑士赤羽行带入班级，但是……？武器是剑和魔法！杀老师和他的学生们的新冒险现在开始了！,6.558558559
3751,再造基因,"63年后，世界人口将如此之多，法律将对2名儿童判处死刑。目前，学校有100多名绰号为“超级花花公子”的学生，他们的DNA已被认可。
过去，政府出动“DNA操纵者”葵·卡琳（Aoi Karei）时，计划就是要改变一名男子的DNA。然而，他虽是桃花般纯洁的男人，却是一个有着不堪的青发、不可渗透的身体、超凡脱俗的花花王子、十万八千里之人的女人。华林的原作是基于他所确定的愿景，但他改变了DNA的子弹（DCM弹）。",6.553763441
4263,渣和无用改革,,6.62295082
36686,海底娇娃蓝华,"20年前的2036年，地球生命遭到大规模毁灭，很多地方都被毁灭了。这是因为多国和谐的商业产业已经沉入海底产业，并且自开始相互竞争以来，该产业已经成为一个新的产业，被称为“海底勘探与拆除产业”。故事中，皇爱香是海底勘探行业的顶尖专家，而哈康博士则是一个以自我为中心、理想化的民族、妄想的世界级疯子。哈肯博士阻止战争结束的野心，与皇帝及其同伴的战斗拉开了序幕……

《海底虐待-帝国儒》（AIKa）是1997年的日本OVA动画。因为女人的角色很美，所以是很短的流浪服装，也是这部作品的第一卷。本作也从现代日本时尚开始就作为日式风格的代表作而完成。

另外，2007年上映的新作《AIKa R-16：VIRGIN MISSION》（VIRGIN MISSION译名处女务）是高中初中的第一次冒险。",6.588461538
